Training Period,Testing Period,Training Error,Testing Error,Training Size,Testing Size
3,11,22,27,13549,13954
3,12,22,31,13549,13953
3,4,23,12,13549,13550
3,5,23,16,13549,13550
3,6,23,23,13549,13687
3,7,23,30,13549,13866
3,8,23,28,13549,13866
3,9,23,25,13549,13866
3,10,23,23,13549,13955
3,11,23,28,13549,13954
3,12,23,29,13549,13953
4,5,23,12,13550,13550
4,6,23,20,13550,13687
4,7,23,28,13550,13866
4,8,23,29,13550,13866
4,9,23,27,13550,13866
4,10,23,26,13550,13955
4,11,23,34,13550,13954
4,12,23,33,13550,13953
4,5,20,9,13550,13550
4,6,20,15,13550,13687
4,7,20,25,13550,13866
4,8,20,28,13550,13866
4,9,20,25,13550,13866
4,10,20,24,13550,13955
4,11,20,30,13550,13954
4,12,20,32,13550,13953
4,5,20,13,13550,13550
4,6,20,19,13550,13687
4,7,20,27,13550,13866
4,8,20,28,13550,13866
4,9,20,30,13550,13866
4,10,20,27,13550,13955
4,11,20,34,13550,13954
4,12,20,32,13550,13953
4,5,20,12,13550,13550
4,6,20,20,13550,13687
4,7,20,28,13550,13866
4,8,20,29,13550,13866
4,9,20,26,13550,13866
4,10,20,26,13550,13955
4,11,20,32,13550,13954
4,12,20,32,13550,13953
4,5,19,12,13550,13550
4,6,19,18,13550,13687
4,7,19,28,13550,13866
4,8,19,24,13550,13866
4,9,19,26,13550,13866
4,10,19,28,13550,13955
4,11,19,34,13550,13954
4,12,19,34,13550,13953
4,5,23,12,13550,13550
4,6,23,19,13550,13687
4,7,23,28,13550,13866
4,8,23,26,13550,13866
4,9,23,23,13550,13866
4,10,23,24,13550,13955
4,11,23,33,13550,13954
4,12,23,33,13550,13953
4,5,17,13,13550,13550
4,6,17,18,13550,13687
4,7,17,28,13550,13866
4,8,17,26,13550,13866
4,9,17,23,13550,13866
4,10,17,26,13550,13955
4,11,17,34,13550,13954
4,12,17,32,13550,13953
4,5,21,14,13550,13550
4,6,21,20,13550,13687
4,7,21,29,13550,13866
4,8,21,28,13550,13866
4,9,21,26,13550,13866
4,10,21,26,13550,13955
4,11,21,32,13550,13954
4,12,21,33,13550,13953
4,5,23,13,13550,13550
4,6,23,20,13550,13687
4,7,23,27,13550,13866
4,8,23,27,13550,13866
4,9,23,24,13550,13866
4,10,23,26,13550,13955
4,11,23,33,13550,13954
4,12,23,32,13550,13953
4,5,20,14,13550,13550
4,6,20,20,13550,13687
4,7,20,28,13550,13866
4,8,20,24,13550,13866
4,9,20,25,13550,13866
4,10,20,24,13550,13955
4,11,20,32,13550,13954
4,12,20,32,13550,13953
4,5,22,13,13550,13550
4,6,22,20,13550,13687
4,7,22,28,13550,13866
4,8,22,26,13550,13866
4,9,22,26,13550,13866
4,10,22,26,13550,13955
4,11,22,33,13550,13954
4,12,22,33,13550,13953
4,5,18,9,13550,13550
4,6,18,18,13550,13687
4,7,18,27,13550,13866
4,8,18,24,13550,13866
4,9,18,24,13550,13866
4,10,18,22,13550,13955
4,11,18,33,13550,13954
4,12,18,31,13550,13953
4,5,18,12,13550,13550
4,6,18,20,13550,13687
4,7,18,28,13550,13866
4,8,18,26,13550,13866
4,9,18,27,13550,13866
4,10,18,28,13550,13955
4,11,18,33,13550,13954
4,12,18,33,13550,13953
4,5,22,11,13550,13550
4,6,22,20,13550,13687
4,7,22,30,13550,13866
4,8,22,27,13550,13866
4,9,22,26,13550,13866
4,10,22,26,13550,13955
4,11,22,33,13550,13954
4,12,22,32,13550,13953
4,5,22,11,13550,13550
4,6,22,18,13550,13687
4,7,22,27,13550,13866
4,8,22,29,13550,13866
4,9,22,24,13550,13866
4,10,22,29,13550,13955
4,11,22,34,13550,13954
4,12,22,33,13550,13953
4,5,21,13,13550,13550
4,6,21,20,13550,13687
4,7,21,27,13550,13866
4,8,21,27,13550,13866
4,9,21,24,13550,13866
4,10,21,26,13550,13955
4,11,21,34,13550,13954
4,12,21,32,13550,13953
4,5,20,10,13550,13550
4,6,20,19,13550,13687
4,7,20,31,13550,13866
4,8,20,28,13550,13866
4,9,20,28,13550,13866
4,10,20,25,13550,13955
4,11,20,35,13550,13954
4,12,20,34,13550,13953
4,5,21,13,13550,13550
4,6,21,20,13550,13687
4,7,21,28,13550,13866
4,8,21,25,13550,13866
4,9,21,24,13550,13866
4,10,21,26,13550,13955
4,11,21,30,13550,13954
4,12,21,32,13550,13953
4,5,22,12,13550,13550
4,6,22,19,13550,13687
4,7,22,28,13550,13866
4,8,22,28,13550,13866
4,9,22,24,13550,13866
4,10,22,26,13550,13955
4,11,22,31,13550,13954
4,12,22,31,13550,13953
4,5,18,12,13550,13550
4,6,18,20,13550,13687
4,7,18,26,13550,13866
4,8,18,27,13550,13866
4,9,18,26,13550,13866
4,10,18,27,13550,13955
4,11,18,33,13550,13954
4,12,18,31,13550,13953
4,5,17,12,13550,13550
4,6,17,20,13550,13687
4,7,17,28,13550,13866
4,8,17,27,13550,13866
4,9,17,26,13550,13866
4,10,17,25,13550,13955
4,11,17,32,13550,13954
4,12,17,32,13550,13953
4,5,19,13,13550,13550
4,6,19,22,13550,13687
4,7,19,29,13550,13866
4,8,19,27,13550,13866
4,9,19,24,13550,13866
4,10,19,25,13550,13955
4,11,19,33,13550,13954
4,12,19,31,13550,13953
4,5,21,13,13550,13550
4,6,21,22,13550,13687
4,7,21,30,13550,13866
4,8,21,27,13550,13866
4,9,21,24,13550,13866
4,10,21,26,13550,13955
4,11,21,33,13550,13954
4,12,21,31,13550,13953
4,5,21,9,13550,13550
4,6,21,18,13550,13687
4,7,21,28,13550,13866
4,8,21,26,13550,13866
4,9,21,27,13550,13866
4,10,21,26,13550,13955
4,11,21,32,13550,13954
4,12,21,31,13550,13953
4,5,20,14,13550,13550
4,6,20,22,13550,13687
4,7,20,28,13550,13866
4,8,20,27,13550,13866
4,9,20,24,13550,13866
4,10,20,24,13550,13955
4,11,20,34,13550,13954
4,12,20,31,13550,13953
4,5,21,12,13550,13550
4,6,21,19,13550,13687
4,7,21,27,13550,13866
4,8,21,25,13550,13866
4,9,21,23,13550,13866
4,10,21,26,13550,13955
4,11,21,33,13550,13954
4,12,21,32,13550,13953
4,5,20,12,13550,13550
4,6,20,21,13550,13687
4,7,20,28,13550,13866
4,8,20,26,13550,13866
4,9,20,25,13550,13866
4,10,20,26,13550,13955
4,11,20,33,13550,13954
4,12,20,31,13550,13953
4,5,20,11,13550,13550
4,6,20,17,13550,13687
4,7,20,27,13550,13866
4,8,20,26,13550,13866
4,9,20,22,13550,13866
4,10,20,27,13550,13955
4,11,20,33,13550,13954
4,12,20,33,13550,13953
4,5,21,13,13550,13550
4,6,21,19,13550,13687
4,7,21,28,13550,13866
4,8,21,28,13550,13866
4,9,21,26,13550,13866
4,10,21,27,13550,13955
4,11,21,32,13550,13954
4,12,21,32,13550,13953
4,5,20,11,13550,13550
4,6,20,18,13550,13687
4,7,20,27,13550,13866
4,8,20,27,13550,13866
4,9,20,25,13550,13866
4,10,20,26,13550,13955
4,11,20,30,13550,13954
4,12,20,31,13550,13953
4,5,18,11,13550,13550
4,6,18,18,13550,13687
4,7,18,29,13550,13866
4,8,18,28,13550,13866
4,9,18,30,13550,13866
4,10,18,28,13550,13955
4,11,18,35,13550,13954
4,12,18,33,13550,13953
4,5,21,11,13550,13550
4,6,21,19,13550,13687
4,7,21,27,13550,13866
4,8,21,27,13550,13866
4,9,21,25,13550,13866
4,10,21,26,13550,13955
4,11,21,34,13550,13954
4,12,21,35,13550,13953
4,5,19,12,13550,13550
4,6,19,18,13550,13687
4,7,19,28,13550,13866
4,8,19,27,13550,13866
4,9,19,24,13550,13866
4,10,19,27,13550,13955
4,11,19,33,13550,13954
4,12,19,33,13550,13953
4,5,20,13,13550,13550
4,6,20,21,13550,13687
4,7,20,28,13550,13866
4,8,20,26,13550,13866
4,9,20,24,13550,13866
4,10,20,24,13550,13955
4,11,20,31,13550,13954
4,12,20,30,13550,13953
4,5,21,11,13550,13550
4,6,21,21,13550,13687
4,7,21,28,13550,13866
4,8,21,25,13550,13866
4,9,21,24,13550,13866
4,10,21,23,13550,13955
4,11,21,33,13550,13954
4,12,21,33,13550,13953
4,5,17,12,13550,13550
4,6,17,18,13550,13687
4,7,17,28,13550,13866
4,8,17,27,13550,13866
4,9,17,26,13550,13866
4,10,17,27,13550,13955
4,11,17,32,13550,13954
4,12,17,34,13550,13953
4,5,17,14,13550,13550
4,6,17,23,13550,13687
4,7,17,31,13550,13866
4,8,17,27,13550,13866
4,9,17,24,13550,13866
4,10,17,24,13550,13955
4,11,17,32,13550,13954
4,12,17,32,13550,13953
4,5,20,12,13550,13550
4,6,20,19,13550,13687
4,7,20,28,13550,13866
4,8,20,27,13550,13866
4,9,20,25,13550,13866
4,10,20,24,13550,13955
4,11,20,34,13550,13954
4,12,20,32,13550,13953
4,5,21,13,13550,13550
4,6,21,20,13550,13687
4,7,21,29,13550,13866
4,8,21,27,13550,13866
4,9,21,28,13550,13866
4,10,21,27,13550,13955
4,11,21,34,13550,13954
4,12,21,34,13550,13953
4,5,21,10,13550,13550
4,6,21,21,13550,13687
4,7,21,28,13550,13866
4,8,21,26,13550,13866
4,9,21,26,13550,13866
4,10,21,28,13550,13955
4,11,21,31,13550,13954
4,12,21,31,13550,13953
4,5,23,12,13550,13550
4,6,23,20,13550,13687
4,7,23,28,13550,13866
4,8,23,26,13550,13866
4,9,23,24,13550,13866
4,10,23,28,13550,13955
4,11,23,32,13550,13954
4,12,23,32,13550,13953
4,5,22,10,13550,13550
4,6,22,17,13550,13687
4,7,22,25,13550,13866
4,8,22,25,13550,13866
4,9,22,25,13550,13866
4,10,22,25,13550,13955
4,11,22,35,13550,13954
4,12,22,33,13550,13953
4,5,20,12,13550,13550
4,6,20,19,13550,13687
4,7,20,28,13550,13866
4,8,20,27,13550,13866
4,9,20,24,13550,13866
4,10,20,26,13550,13955
4,11,20,34,13550,13954
4,12,20,34,13550,13953
4,5,19,13,13550,13550
4,6,19,19,13550,13687
4,7,19,28,13550,13866
4,8,19,28,13550,13866
4,9,19,24,13550,13866
4,10,19,25,13550,13955
4,11,19,34,13550,13954
4,12,19,34,13550,13953
4,5,20,13,13550,13550
4,6,20,22,13550,13687
4,7,20,29,13550,13866
4,8,20,28,13550,13866
4,9,20,27,13550,13866
4,10,20,27,13550,13955
4,11,20,34,13550,13954
4,12,20,34,13550,13953
4,5,21,11,13550,13550
4,6,21,18,13550,13687
4,7,21,26,13550,13866
4,8,21,25,13550,13866
4,9,21,25,13550,13866
4,10,21,26,13550,13955
4,11,21,32,13550,13954
4,12,21,32,13550,13953
4,5,18,13,13550,13550
4,6,18,19,13550,13687
4,7,18,27,13550,13866
4,8,18,28,13550,13866
4,9,18,25,13550,13866
4,10,18,25,13550,13955
4,11,18,32,13550,13954
4,12,18,32,13550,13953
4,5,20,13,13550,13550
4,6,20,20,13550,13687
4,7,20,28,13550,13866
4,8,20,29,13550,13866
4,9,20,26,13550,13866
4,10,20,25,13550,13955
4,11,20,35,13550,13954
4,12,20,34,13550,13953
4,5,20,13,13550,13550
4,6,20,20,13550,13687
4,7,20,30,13550,13866
4,8,20,28,13550,13866
4,9,20,26,13550,13866
4,10,20,23,13550,13955
4,11,20,32,13550,13954
4,12,20,32,13550,13953
4,5,21,13,13550,13550
4,6,21,21,13550,13687
4,7,21,28,13550,13866
4,8,21,27,13550,13866
4,9,21,25,13550,13866
4,10,21,26,13550,13955
4,11,21,35,13550,13954
4,12,21,34,13550,13953
4,5,20,12,13550,13550
4,6,20,18,13550,13687
4,7,20,27,13550,13866
4,8,20,27,13550,13866
4,9,20,28,13550,13866
4,10,20,26,13550,13955
4,11,20,33,13550,13954
4,12,20,33,13550,13953
4,5,20,15,13550,13550
4,6,20,22,13550,13687
4,7,20,30,13550,13866
4,8,20,27,13550,13866
4,9,20,24,13550,13866
4,10,20,26,13550,13955
4,11,20,33,13550,13954
4,12,20,30,13550,13953
4,5,23,12,13550,13550
4,6,23,20,13550,13687
4,7,23,29,13550,13866
4,8,23,26,13550,13866
4,9,23,26,13550,13866
4,10,23,27,13550,13955
4,11,23,32,13550,13954
4,12,23,30,13550,13953
4,5,20,14,13550,13550
4,6,20,20,13550,13687
4,7,20,27,13550,13866
4,8,20,25,13550,13866
4,9,20,26,13550,13866
4,10,20,25,13550,13955
4,11,20,34,13550,13954
4,12,20,34,13550,13953
4,5,20,13,13550,13550
4,6,20,20,13550,13687
4,7,20,29,13550,13866
4,8,20,28,13550,13866
4,9,20,27,13550,13866
4,10,20,27,13550,13955
4,11,20,36,13550,13954
4,12,20,32,13550,13953
4,5,21,13,13550,13550
4,6,21,22,13550,13687
4,7,21,32,13550,13866
4,8,21,30,13550,13866
4,9,21,25,13550,13866
4,10,21,23,13550,13955
4,11,21,31,13550,13954
4,12,21,32,13550,13953
4,5,16,11,13550,13550
4,6,16,21,13550,13687
4,7,16,30,13550,13866
4,8,16,28,13550,13866
4,9,16,26,13550,13866
4,10,16,25,13550,13955
4,11,16,34,13550,13954
4,12,16,33,13550,13953
4,5,20,13,13550,13550
4,6,20,19,13550,13687
4,7,20,30,13550,13866
4,8,20,27,13550,13866
4,9,20,24,13550,13866
4,10,20,24,13550,13955
4,11,20,32,13550,13954
4,12,20,32,13550,13953
4,5,19,13,13550,13550
4,6,19,20,13550,13687
4,7,19,28,13550,13866
4,8,19,26,13550,13866
4,9,19,23,13550,13866
4,10,19,23,13550,13955
4,11,19,31,13550,13954
4,12,19,31,13550,13953
4,5,19,14,13550,13550
4,6,19,20,13550,13687
4,7,19,29,13550,13866
4,8,19,26,13550,13866
4,9,19,26,13550,13866
4,10,19,26,13550,13955
4,11,19,32,13550,13954
4,12,19,33,13550,13953
4,5,20,12,13550,13550
4,6,20,19,13550,13687
4,7,20,28,13550,13866
4,8,20,26,13550,13866
4,9,20,23,13550,13866
4,10,20,27,13550,13955
4,11,20,32,13550,13954
4,12,20,31,13550,13953
4,5,21,14,13550,13550
4,6,21,23,13550,13687
4,7,21,31,13550,13866
4,8,21,28,13550,13866
4,9,21,26,13550,13866
4,10,21,24,13550,13955
4,11,21,33,13550,13954
4,12,21,34,13550,13953
4,5,19,11,13550,13550
4,6,19,21,13550,13687
4,7,19,29,13550,13866
4,8,19,28,13550,13866
4,9,19,26,13550,13866
4,10,19,26,13550,13955
4,11,19,34,13550,13954
4,12,19,32,13550,13953
4,5,21,12,13550,13550
4,6,21,20,13550,13687
4,7,21,29,13550,13866
4,8,21,28,13550,13866
4,9,21,26,13550,13866
4,10,21,25,13550,13955
4,11,21,37,13550,13954
4,12,21,35,13550,13953
4,5,20,14,13550,13550
4,6,20,20,13550,13687
4,7,20,28,13550,13866
4,8,20,29,13550,13866
4,9,20,26,13550,13866
4,10,20,27,13550,13955
4,11,20,35,13550,13954
4,12,20,32,13550,13953
4,5,18,14,13550,13550
4,6,18,20,13550,13687
4,7,18,26,13550,13866
4,8,18,25,13550,13866
4,9,18,26,13550,13866
4,10,18,27,13550,13955
4,11,18,35,13550,13954
4,12,18,34,13550,13953
4,5,21,14,13550,13550
4,6,21,22,13550,13687
4,7,21,27,13550,13866
4,8,21,27,13550,13866
4,9,21,27,13550,13866
4,10,21,24,13550,13955
4,11,21,34,13550,13954
4,12,21,34,13550,13953
4,5,21,10,13550,13550
4,6,21,17,13550,13687
4,7,21,28,13550,13866
4,8,21,26,13550,13866
4,9,21,24,13550,13866
4,10,21,25,13550,13955
4,11,21,34,13550,13954
4,12,21,34,13550,13953
4,5,19,12,13550,13550
4,6,19,19,13550,13687
4,7,19,26,13550,13866
4,8,19,28,13550,13866
4,9,19,26,13550,13866
4,10,19,26,13550,13955
4,11,19,34,13550,13954
4,12,19,32,13550,13953
4,5,22,12,13550,13550
4,6,22,20,13550,13687
4,7,22,27,13550,13866
4,8,22,27,13550,13866
4,9,22,26,13550,13866
4,10,22,27,13550,13955
4,11,22,35,13550,13954
4,12,22,32,13550,13953
4,5,20,14,13550,13550
4,6,20,20,13550,13687
4,7,20,29,13550,13866
4,8,20,26,13550,13866
4,9,20,23,13550,13866
4,10,20,26,13550,13955
4,11,20,32,13550,13954
4,12,20,32,13550,13953
4,5,19,12,13550,13550
4,6,19,19,13550,13687
4,7,19,27,13550,13866
4,8,19,28,13550,13866
4,9,19,27,13550,13866
4,10,19,27,13550,13955
4,11,19,32,13550,13954
4,12,19,31,13550,13953
4,5,20,11,13550,13550
4,6,20,18,13550,13687
4,7,20,27,13550,13866
4,8,20,25,13550,13866
4,9,20,24,13550,13866
4,10,20,25,13550,13955
4,11,20,36,13550,13954
4,12,20,33,13550,13953
4,5,17,11,13550,13550
4,6,17,19,13550,13687
4,7,17,26,13550,13866
4,8,17,29,13550,13866
4,9,17,24,13550,13866
4,10,17,24,13550,13955
4,11,17,33,13550,13954
4,12,17,32,13550,13953
4,5,23,15,13550,13550
4,6,23,21,13550,13687
4,7,23,29,13550,13866
4,8,23,26,13550,13866
4,9,23,25,13550,13866
4,10,23,27,13550,13955
4,11,23,35,13550,13954
4,12,23,34,13550,13953
4,5,22,11,13550,13550
4,6,22,19,13550,13687
4,7,22,28,13550,13866
4,8,22,26,13550,13866
4,9,22,26,13550,13866
4,10,22,25,13550,13955
4,11,22,34,13550,13954
4,12,22,32,13550,13953
4,5,19,12,13550,13550
4,6,19,20,13550,13687
4,7,19,29,13550,13866
4,8,19,27,13550,13866
4,9,19,24,13550,13866
4,10,19,24,13550,13955
4,11,19,35,13550,13954
4,12,19,34,13550,13953
4,5,20,10,13550,13550
4,6,20,18,13550,13687
4,7,20,27,13550,13866
4,8,20,27,13550,13866
4,9,20,25,13550,13866
4,10,20,26,13550,13955
4,11,20,34,13550,13954
4,12,20,34,13550,13953
4,5,23,13,13550,13550
4,6,23,19,13550,13687
4,7,23,29,13550,13866
4,8,23,26,13550,13866
4,9,23,28,13550,13866
4,10,23,28,13550,13955
4,11,23,32,13550,13954
4,12,23,31,13550,13953
4,5,22,14,13550,13550
4,6,22,20,13550,13687
4,7,22,28,13550,13866
4,8,22,31,13550,13866
4,9,22,27,13550,13866
4,10,22,27,13550,13955
4,11,22,32,13550,13954
4,12,22,33,13550,13953
4,5,19,13,13550,13550
4,6,19,18,13550,13687
4,7,19,27,13550,13866
4,8,19,25,13550,13866
4,9,19,25,13550,13866
4,10,19,25,13550,13955
4,11,19,29,13550,13954
4,12,19,29,13550,13953
4,5,19,12,13550,13550
4,6,19,20,13550,13687
4,7,19,27,13550,13866
4,8,19,27,13550,13866
4,9,19,26,13550,13866
4,10,19,26,13550,13955
4,11,19,35,13550,13954
4,12,19,32,13550,13953
4,5,21,12,13550,13550
4,6,21,20,13550,13687
4,7,21,31,13550,13866
4,8,21,30,13550,13866
4,9,21,27,13550,13866
4,10,21,26,13550,13955
4,11,21,32,13550,13954
4,12,21,32,13550,13953
4,5,20,10,13550,13550
4,6,20,17,13550,13687
4,7,20,29,13550,13866
4,8,20,27,13550,13866
4,9,20,27,13550,13866
4,10,20,28,13550,13955
4,11,20,33,13550,13954
4,12,20,34,13550,13953
4,5,20,12,13550,13550
4,6,20,21,13550,13687
4,7,20,29,13550,13866
4,8,20,27,13550,13866
4,9,20,27,13550,13866
4,10,20,28,13550,13955
4,11,20,34,13550,13954
4,12,20,34,13550,13953
4,5,18,11,13550,13550
4,6,18,19,13550,13687
4,7,18,28,13550,13866
4,8,18,28,13550,13866
4,9,18,25,13550,13866
4,10,18,27,13550,13955
4,11,18,31,13550,13954
4,12,18,33,13550,13953
4,5,18,12,13550,13550
4,6,18,19,13550,13687
4,7,18,29,13550,13866
4,8,18,28,13550,13866
4,9,18,25,13550,13866
4,10,18,26,13550,13955
4,11,18,32,13550,13954
4,12,18,32,13550,13953
4,5,21,10,13550,13550
4,6,21,18,13550,13687
4,7,21,28,13550,13866
4,8,21,27,13550,13866
4,9,21,25,13550,13866
4,10,21,26,13550,13955
4,11,21,33,13550,13954
4,12,21,31,13550,13953
4,5,19,10,13550,13550
4,6,19,18,13550,13687
4,7,19,26,13550,13866
4,8,19,28,13550,13866
4,9,19,24,13550,13866
4,10,19,26,13550,13955
4,11,19,33,13550,13954
4,12,19,32,13550,13953
4,5,21,10,13550,13550
4,6,21,19,13550,13687
4,7,21,29,13550,13866
4,8,21,28,13550,13866
4,9,21,26,13550,13866
4,10,21,25,13550,13955
4,11,21,34,13550,13954
4,12,21,35,13550,13953
4,5,20,15,13550,13550
4,6,20,22,13550,13687
4,7,20,29,13550,13866
4,8,20,27,13550,13866
4,9,20,24,13550,13866
4,10,20,24,13550,13955
4,11,20,31,13550,13954
4,12,20,31,13550,13953
4,5,18,12,13550,13550
4,6,18,18,13550,13687
4,7,18,26,13550,13866
4,8,18,28,13550,13866
4,9,18,25,13550,13866
4,10,18,27,13550,13955
4,11,18,32,13550,13954
4,12,18,34,13550,13953
4,5,21,13,13550,13550
4,6,21,21,13550,13687
4,7,21,27,13550,13866
4,8,21,27,13550,13866
4,9,21,25,13550,13866
4,10,21,26,13550,13955
4,11,21,35,13550,13954
4,12,21,34,13550,13953
4,5,22,13,13550,13550
4,6,22,20,13550,13687
4,7,22,29,13550,13866
4,8,22,26,13550,13866
4,9,22,26,13550,13866
4,10,22,22,13550,13955
4,11,22,33,13550,13954
4,12,22,32,13550,13953
4,5,21,11,13550,13550
4,6,21,18,13550,13687
4,7,21,27,13550,13866
4,8,21,27,13550,13866
4,9,21,23,13550,13866
4,10,21,24,13550,13955
4,11,21,33,13550,13954
4,12,21,32,13550,13953
4,5,16,13,13550,13550
4,6,16,21,13550,13687
4,7,16,28,13550,13866
4,8,16,27,13550,13866
4,9,16,24,13550,13866
4,10,16,25,13550,13955
4,11,16,35,13550,13954
4,12,16,33,13550,13953
4,5,17,15,13550,13550
4,6,17,22,13550,13687
4,7,17,29,13550,13866
4,8,17,26,13550,13866
4,9,17,27,13550,13866
4,10,17,23,13550,13955
4,11,17,30,13550,13954
4,12,17,34,13550,13953
4,5,21,10,13550,13550
4,6,21,21,13550,13687
4,7,21,27,13550,13866
4,8,21,26,13550,13866
4,9,21,25,13550,13866
4,10,21,26,13550,13955
4,11,21,33,13550,13954
4,12,21,32,13550,13953
4,5,20,11,13550,13550
4,6,20,20,13550,13687
4,7,20,26,13550,13866
4,8,20,24,13550,13866
4,9,20,23,13550,13866
4,10,20,24,13550,13955
4,11,20,33,13550,13954
4,12,20,32,13550,13953
4,5,21,13,13550,13550
4,6,21,18,13550,13687
4,7,21,26,13550,13866
4,8,21,26,13550,13866
4,9,21,25,13550,13866
4,10,21,27,13550,13955
4,11,21,32,13550,13954
4,12,21,29,13550,13953
5,6,24,14,13550,13687
5,7,24,25,13550,13866
5,8,24,24,13550,13866
5,9,24,23,13550,13866
5,10,24,26,13550,13955
5,11,24,33,13550,13954
5,12,24,32,13550,13953
5,6,25,15,13550,13687
5,7,25,25,13550,13866
5,8,25,24,13550,13866
5,9,25,23,13550,13866
5,10,25,24,13550,13955
5,11,25,32,13550,13954
5,12,25,31,13550,13953
5,6,27,15,13550,13687
5,7,27,26,13550,13866
5,8,27,27,13550,13866
5,9,27,23,13550,13866
5,10,27,24,13550,13955
5,11,27,30,13550,13954
5,12,27,28,13550,13953
5,6,24,16,13550,13687
5,7,24,24,13550,13866
5,8,24,25,13550,13866
5,9,24,23,13550,13866
5,10,24,26,13550,13955
5,11,24,32,13550,13954
5,12,24,31,13550,13953
5,6,24,16,13550,13687
5,7,24,25,13550,13866
5,8,24,25,13550,13866
5,9,24,25,13550,13866
5,10,24,27,13550,13955
5,11,24,33,13550,13954
5,12,24,33,13550,13953
5,6,26,13,13550,13687
5,7,26,25,13550,13866
5,8,26,27,13550,13866
5,9,26,24,13550,13866
5,10,26,26,13550,13955
5,11,26,31,13550,13954
5,12,26,30,13550,13953
5,6,24,15,13550,13687
5,7,24,23,13550,13866
5,8,24,25,13550,13866
5,9,24,22,13550,13866
5,10,24,25,13550,13955
5,11,24,31,13550,13954
5,12,24,32,13550,13953
5,6,25,16,13550,13687
5,7,25,26,13550,13866
5,8,25,25,13550,13866
5,9,25,22,13550,13866
5,10,25,25,13550,13955
5,11,25,32,13550,13954
5,12,25,30,13550,13953
5,6,27,14,13550,13687
5,7,27,26,13550,13866
5,8,27,24,13550,13866
5,9,27,24,13550,13866
5,10,27,24,13550,13955
5,11,27,31,13550,13954
5,12,27,28,13550,13953
5,6,25,14,13550,13687
5,7,25,28,13550,13866
5,8,25,27,13550,13866
5,9,25,25,13550,13866
5,10,25,27,13550,13955
5,11,25,33,13550,13954
5,12,25,29,13550,13953
5,6,27,15,13550,13687
5,7,27,25,13550,13866
5,8,27,24,13550,13866
5,9,27,24,13550,13866
5,10,27,27,13550,13955
5,11,27,34,13550,13954
5,12,27,31,13550,13953
5,6,27,14,13550,13687
5,7,27,25,13550,13866
5,8,27,25,13550,13866
5,9,27,22,13550,13866
5,10,27,25,13550,13955
5,11,27,31,13550,13954
5,12,27,29,13550,13953
5,6,26,13,13550,13687
5,7,26,27,13550,13866
5,8,26,28,13550,13866
5,9,26,25,13550,13866
5,10,26,27,13550,13955
5,11,26,32,13550,13954
5,12,26,31,13550,13953
5,6,25,15,13550,13687
5,7,25,25,13550,13866
5,8,25,25,13550,13866
5,9,25,22,13550,13866
5,10,25,26,13550,13955
5,11,25,32,13550,13954
5,12,25,30,13550,13953
5,6,25,15,13550,13687
5,7,25,24,13550,13866
5,8,25,26,13550,13866
5,9,25,23,13550,13866
5,10,25,26,13550,13955
5,11,25,32,13550,13954
5,12,25,30,13550,13953
5,6,25,14,13550,13687
5,7,25,24,13550,13866
5,8,25,24,13550,13866
5,9,25,22,13550,13866
5,10,25,23,13550,13955
5,11,25,31,13550,13954
5,12,25,30,13550,13953
5,6,27,16,13550,13687
5,7,27,24,13550,13866
5,8,27,25,13550,13866
5,9,27,22,13550,13866
5,10,27,24,13550,13955
5,11,27,31,13550,13954
5,12,27,30,13550,13953
5,6,24,14,13550,13687
5,7,24,24,13550,13866
5,8,24,25,13550,13866
5,9,24,22,13550,13866
5,10,24,23,13550,13955
5,11,24,31,13550,13954
5,12,24,31,13550,13953
5,6,25,14,13550,13687
5,7,25,27,13550,13866
5,8,25,27,13550,13866
5,9,25,25,13550,13866
5,10,25,27,13550,13955
5,11,25,33,13550,13954
5,12,25,32,13550,13953
5,6,24,15,13550,13687
5,7,24,23,13550,13866
5,8,24,25,13550,13866
5,9,24,22,13550,13866
5,10,24,23,13550,13955
5,11,24,32,13550,13954
5,12,24,31,13550,13953
5,6,28,13,13550,13687
5,7,28,25,13550,13866
5,8,28,26,13550,13866
5,9,28,23,13550,13866
5,10,28,25,13550,13955
5,11,28,31,13550,13954
5,12,28,30,13550,13953
5,6,24,13,13550,13687
5,7,24,25,13550,13866
5,8,24,25,13550,13866
5,9,24,23,13550,13866
5,10,24,25,13550,13955
5,11,24,31,13550,13954
5,12,24,31,13550,13953
5,6,26,14,13550,13687
5,7,26,24,13550,13866
5,8,26,25,13550,13866
5,9,26,23,13550,13866
5,10,26,26,13550,13955
5,11,26,31,13550,13954
5,12,26,30,13550,13953
5,6,25,15,13550,13687
5,7,25,24,13550,13866
5,8,25,24,13550,13866
5,9,25,22,13550,13866
5,10,25,25,13550,13955
5,11,25,31,13550,13954
5,12,25,30,13550,13953
5,6,26,14,13550,13687
5,7,26,23,13550,13866
5,8,26,24,13550,13866
5,9,26,24,13550,13866
5,10,26,25,13550,13955
5,11,26,32,13550,13954
5,12,26,31,13550,13953
5,6,26,14,13550,13687
5,7,26,22,13550,13866
5,8,26,21,13550,13866
5,9,26,22,13550,13866
5,10,26,26,13550,13955
5,11,26,32,13550,13954
5,12,26,31,13550,13953
5,6,25,15,13550,13687
5,7,25,26,13550,13866
5,8,25,23,13550,13866
5,9,25,21,13550,13866
