Scenario,Model,K,Test P,Test R,Test A,Test F,Test AUC,Test MCC,Test B
Static Model,RF,11,0.12232142857142857,0.6199095022624435,0.998648853995188,0.2043251304996271,0.9234991701583779,0.27497274401306354,0.001593060655945296
Updated Model,RF,11,0.18998716302952504,0.669683257918552,0.9991085222236292,0.296,0.9112405300754535,0.3563951179710806,0.0013484578954033176
Static Model,RF,12,0.14349775784753363,0.6857142857142857,0.9988311206086509,0.2373300370828183,0.904754803178766,0.31334567282780257,0.0015971590736867634
Updated Model,RF,12,0.20970873786407768,0.7714285714285715,0.9991683337880027,0.3297709923664122,0.9224667245260709,0.40195374076380647,0.0012758032493710412
Static Model,NN,7,0.11790017211703958,0.7590027700831025,0.9966608383686391,0.20409683426443204,0.8859499290653963,0.29833800480673894,0.003250652051472656
Updated Model,NN,7,0.12387791741472172,0.7645429362880887,0.9968170930074487,0.21320973348783312,0.8895191838713793,0.3069697749508655,0.0032657713080168323
Static Model,NN,8,0.1363236587510994,0.7416267942583732,0.996948624377428,0.23031203566121844,0.8726898868362037,0.31715745836653,0.002987308491618317
Updated Model,NN,8,0.14598214285714287,0.7822966507177034,0.9970487660484391,0.24604966139954856,0.9200915691695741,0.3371720898861287,0.0028829741357415365
Static Model,NN,9,0.16155419222903886,0.7559808612440191,0.9974900654427253,0.2662173546756529,0.8957063047878291,0.34876758926540113,0.0024612611548666327
Updated Model,NN,9,0.16347124117053483,0.7751196172248804,0.9974756570927984,0.27,0.8887488758163421,0.3552661767748159,0.002443782697506448
Static Model,NN,10,0.08674985145573381,0.7807486631016043,0.9974201859820296,0.15614973262032086,0.9069802062909968,0.25972961256605437,0.002475771666769259
Updated Model,NN,10,0.10684089162182936,0.7433155080213903,0.9980218156135968,0.1868279569892473,0.9007709425187801,0.28134526358689443,0.001999846414336559
Static Model,NN,11,0.07420494699646643,0.665158371040724,0.9975838926174496,0.1335149863760218,0.8812181415776356,0.22163797424619497,0.0024082013655221503
Updated Model,NN,11,0.11419508326724821,0.6515837104072398,0.9984880334304166,0.19433198380566802,0.9097290744908983,0.2723648104708428,0.0020962563318597093
Static Model,NN,12,0.07208480565371024,0.7285714285714285,0.99744058985784,0.13118971061093246,0.9259466265946077,0.22866387180703104,0.0024017794902733086
Updated Model,NN,12,0.1111111111111111,0.7714285714285715,0.9983025673668576,0.19424460431654678,0.9101264627727251,0.2923792346343475,0.0017656654343636217
Static Model,CART,7,0.048336702811983094,0.7285318559556787,0.9917560052564061,0.09065839365735953,0.8602182121465645,0.18631225206595636,0.00824399474359395
Updated Model,CART,7,0.06020140105078809,0.7617728531855956,0.9931576093665281,0.11158449989855955,0.8775305277778764,0.21296370501116618,0.0068423906334719314
Static Model,CART,8,0.054773384763741564,0.6794258373205742,0.9925850983302849,0.10137426378725682,0.8361019139743068,0.191533826924518,0.0074149016697150965
Updated Model,CART,8,0.04345457022204059,0.7631578947368421,0.9895131053048578,0.0822270911199897,0.8764052124357635,0.18056051156149877,0.010486894695142246
Static Model,CART,9,0.05259442287327921,0.7129186602870813,0.99209269756009,0.09796186719263643,0.8525897985241041,0.19226436141335707,0.007907302439909976
Updated Model,CART,9,0.04350111709817322,0.7918660287081339,0.9893882502788016,0.08247165815373117,0.8906866560965672,0.18409665670787403,0.01061174972119843
Static Model,CART,10,0.025793650793650792,0.6951871657754011,0.9918796348369715,0.049741725655251576,0.8435787664980917,0.13288993623842538,0.008120365163028552
Updated Model,CART,10,0.03725346968590212,0.8181818181818182,0.9934801658405158,0.07126222636236608,0.9058577962590327,0.17376362602583245,0.006519834159484168
Static Model,CART,11,0.027652955409609402,0.7239819004524887,0.9927985310877548,0.05327118361911104,0.858427840884514,0.1405965729425842,0.007201468912245156
Updated Model,CART,11,0.026751143963393172,0.6877828054298643,0.9929099658098012,0.05149923767575809,0.8403890929638178,0.13472817525442746,0.00709003419019881
Static Model,CART,12,0.022702226140621555,0.7357142857142858,0.9915298869388621,0.04404532820183878,0.863656019525654,0.1282972312738132,0.008470113061137886
Updated Model,CART,12,0.025359668373567422,0.7428571428571429,0.9923596586947956,0.049045036547983964,0.8676414965625451,0.1363671280437447,0.0076403413052044495
Static Model,SVM,7,0.1781569965870307,0.7229916897506925,0.9979624395099229,0.2858707557502738,0.942302738009003,0.3582704785985919,0.002937543363147333
Updated Model,SVM,7,0.14914285714285713,0.7229916897506925,0.9975171137893156,0.2472761724301279,0.943201626987492,0.32767199171890565,0.0031516355216311596
Static Model,SVM,8,0.21056782334384858,0.638755980861244,0.9983034822793423,0.3167259786476868,0.8992461058390523,0.3661268612390805,0.002129375200796794
Updated Model,SVM,8,0.23577235772357724,0.6244019138755981,0.998522910352587,0.3422950819672131,0.9131968529152674,0.3831167859843891,0.0020574175456404436
Static Model,SVM,9,0.23515248796147672,0.7009569377990431,0.9984467798778748,0.35216346153846156,0.9480117690722997,0.4054410649431708,0.0020102368024436865
Updated Model,SVM,9,0.1819841752891053,0.715311004784689,0.9978920584056873,0.29015041242115475,0.9496020160833936,0.3601389412478103,0.002534629335291505
Static Model,SVM,10,0.12899786780383796,0.6470588235294118,0.9985564158568645,0.21511111111111111,0.9203887144380131,0.2884910301710021,0.0018818879467596614
Updated Model,SVM,10,0.10754553339115351,0.6631016042780749,0.9982147294628494,0.18507462686567164,0.9105494474549749,0.2665790444266119,0.0023196011876122765
Static Model,SVM,11,0.12574257425742574,0.5746606334841629,0.9987628213245536,0.20633631194151095,0.9107189764228438,0.2684218915002304,0.0016584162925142114
Updated Model,SVM,11,0.10596546310832025,0.6108597285067874,0.9984487780169685,0.1806020066889632,0.9078763089873024,0.2539895295239623,0.0018638883950177585
Static Model,SVM,12,0.125193199381762,0.5785714285714286,0.9988159649601407,0.20584498094027956,0.9065558395587238,0.268764403761325,0.0016198221936522983
Updated Model,SVM,12,0.11989100817438691,0.6285714285714286,0.9986776696674851,0.2013729977116705,0.9125256428511872,0.27413757749503415,0.00203072738879284
Static Model,RGF,7,0.1621475054229935,0.8282548476454293,0.9974889879543299,0.27120181405895694,0.9520207245628268,0.36582448508057164,0.0026448959944298787
Updated Model,RGF,7,0.1507738392411383,0.8365650969529086,0.9972499183569512,0.25549915397631134,0.9586641579344939,0.3544771437526694,0.0025921153644247494
Static Model,RGF,8,0.1934156378600823,0.7870813397129187,0.9978484267448949,0.31052383199622463,0.9111168683307342,0.38953773486149484,0.0023180990771912886
Updated Model,RGF,8,0.1879120879120879,0.8181818181818182,0.997711468283071,0.3056300268096515,0.9303369126255239,0.39146572730056284,0.0022242151635057947
Static Model,RGF,9,0.20672478206724781,0.7942583732057417,0.9980404644099349,0.32806324110671936,0.9643525600952976,0.40461682288631845,0.002180026705321726
Updated Model,RGF,9,0.1920185078079815,0.7942583732057417,0.9978632417058334,0.30926874708896135,0.9647507909639502,0.3899066007959872,0.002303162571645579
Static Model,RGF,10,0.11229946524064172,0.786096256684492,0.9980348945186309,0.196524064171123,0.8982336723097042,0.2966705165399564,0.0020505745456988714
Updated Model,RGF,10,0.1125574272588055,0.786096256684492,0.9980397991080187,0.1969189551239116,0.9198241293801331,0.2970121888166517,0.002030060595567651
Static Model,RGF,11,0.11095100864553314,0.6968325791855203,0.9983525389388376,0.19142324425108762,0.9297682280975508,0.2776360255859633,0.0016988190021527086
Updated Model,RGF,11,0.12290502793296089,0.6968325791855203,0.9985234899328859,0.208955223880597,0.9461606012818157,0.2922568052189273,0.0015345683176019858
Static Model,RGF,12,0.11496746203904555,0.7571428571428571,0.9983897123457913,0.19962335216572505,0.9342118474439173,0.29465278856323845,0.0016951948555247282
Updated Model,RGF,12,0.1171875,0.75,0.9984351792913219,0.20270270270270271,0.9167598129080253,0.29608319226825275,0.0016447089172980517
Static Model,RF,7,0.26071428571428573,0.8088642659279779,0.998598395889878,0.3943281566509116,0.9531582745503064,0.45875674217785944,0.0018710705474068766
Updated Model,RF,7,0.21542940320232898,0.8199445983379502,0.9982140094784064,0.34121037463976944,0.9656010524254315,0.41975446426519847,0.001972586061148691
Static Model,RF,8,0.25375494071146243,0.7679425837320574,0.9984669488305514,0.3814616755793226,0.9186566489635101,0.4409155602558648,0.0018491370880569272
Updated Model,RF,8,0.2511415525114155,0.7894736842105263,0.9984212960099434,0.38106235565819857,0.9257179254436847,0.44475068193889256,0.0017810096047643873
Static Model,RF,9,0.2713114754098361,0.7918660287081339,0.9985937450471297,0.40415140415140416,0.9442233849984607,0.4630284346587526,0.0018969076439178025
Updated Model,RF,9,0.28378378378378377,0.8038277511961722,0.9986600234567937,0.4194756554307116,0.9476747830008918,0.47714918859544025,0.0017946892743282588
Static Model,RF,10,0.14313534566699124,0.786096256684492,0.9984959259210819,0.24217462932454695,0.8942499934082624,0.3350533867590195,0.001777183073608078
Updated Model,RF,10,0.140625,0.7219251336898396,0.99856622503564,0.23539668700959024,0.936550430684239,0.3182289108809132,0.001880938222518677
Static Model,RF,11,0.13883495145631067,0.6470588235294118,0.998778016968469,0.22861710631494803,0.9189069469315347,0.29935683100244365,0.0014941463847030526
Updated Model,RF,11,0.17416378316032297,0.6832579185520362,0.9990046853235406,0.2775735294117647,0.9388322273984472,0.3446451496328156,0.0013202444247463877
Static Model,RF,12,0.14473684210526316,0.7071428571428572,0.9988140705040769,0.24029126213592233,0.9044317127285998,0.31958451960745315,0.0014790547990361004
Updated Model,RF,12,0.17170111287758347,0.7714285714285715,0.9989523657967324,0.2808842652795839,0.9142267878393465,0.36364662296845573,0.001417303105658543
Static Model,NN,7,0.09049330284220843,0.7673130193905817,0.995518616958941,0.16189362945645822,0.9086860545921441,0.26256844231681864,0.0037550094559427494
Updated Model,NN,7,0.1114727420667209,0.7590027700831025,0.9964514571526342,0.19439517559418235,0.8922435161250953,0.2900420339125779,0.0031451991059739536
Static Model,NN,8,0.11336779911373708,0.7344497607655502,0.9963006488591213,0.1964171465131158,0.908679396365746,0.28764890503531004,0.0032729854840077813
Updated Model,NN,8,0.15259117082533588,0.7607655502392344,0.9972519947337263,0.2541966426858513,0.90409053822851,0.33996619781002196,0.0027799299891339856
Static Model,NN,9,0.14074717636837533,0.7751196172248804,0.997014589895136,0.23823529411764707,0.9381260148142531,0.32952934225529057,0.0027393679390046353
Updated Model,NN,9,0.15250344510794672,0.7942583732057417,0.997217747629106,0.2558766859344894,0.9384827139362132,0.3473083511514403,0.0026492258299268875
Static Model,NN,10,0.07914500288850375,0.732620320855615,0.9973122850154985,0.14285714285714285,0.8974774655492618,0.24024379643217333,0.0024177721004724215
Updated Model,NN,10,0.10183150183150183,0.7433155080213903,0.9979171843733242,0.17912371134020622,0.8771757358117276,0.2746460697544256,0.0021360752811217056
Static Model,NN,11,0.08827085852478839,0.6606334841628959,0.9979954413068254,0.15573333333333333,0.8748762593927645,0.2410049475662582,0.001966498017037503
Updated Model,NN,11,0.13492822966507176,0.6380090497737556,0.9987539571989363,0.22274881516587675,0.9105596812661703,0.2930295689422544,0.0017341046293279342
Static Model,NN,12,0.08868778280542987,0.7,0.9980127155891001,0.157429718875502,0.8947064465410508,0.24870977095313135,0.0018805173384742377
Updated Model,NN,12,0.08837579617834394,0.7928571428571428,0.9977759085811282,0.15902578796561606,0.9153930198385928,0.2642613980198175,0.0025334470061896845
Static Model,CART,7,0.05910006715916723,0.7313019390581718,0.9932810505311876,0.10936205468102735,0.8623654249870141,0.2066906493474036,0.006718949468812355
Updated Model,CART,7,0.05908183632734531,0.8199445983379502,0.9925325908112897,0.11022156023086949,0.9062872986999466,0.21891829215769357,0.00746740918871029
Static Model,CART,8,0.06046125077913983,0.6961722488038278,0.9931535495804359,0.1112597973618811,0.844754362885896,0.20385946402651361,0.006846450419564148
Updated Model,CART,8,0.054182353904075956,0.7918660287081339,0.9913627808752971,0.10142485062049945,0.8916758453935293,0.20577308493239124,0.008637219124702888
Static Model,CART,9,0.06330082233696692,0.7918660287081339,0.9928174375614156,0.11723038781653976,0.892402283006824,0.2226648833135176,0.007182562438584408
Updated Model,CART,9,0.056993006993006995,0.7799043062200957,0.9920955792300754,0.10622352557836429,0.8860638793478943,0.20952966713408527,0.007904420769924586
Static Model,CART,10,0.024553999616343757,0.6844919786096256,0.9915902640630926,0.04740740740740741,0.8380880786446985,0.12859644862858136,0.008409735936907362
Updated Model,CART,10,0.026409344845099034,0.8342245989304813,0.9905472213866255,0.05119789957335083,0.91240981289566,0.1474474001828694,0.009452778613374489
Static Model,CART,11,0.026671746999428463,0.6334841628959276,0.9934278840065848,0.05118829981718465,0.8135064032348637,0.1290689099810267,0.006572115993415221
Updated Model,CART,11,0.025568715924045873,0.6153846153846154,0.9933291123211346,0.04909747292418773,0.8044097631281077,0.12450204158453967,0.006670887678865392
Static Model,CART,12,0.019714144898965006,0.5714285714285714,0.9923501864144767,0.03811338732729871,0.7819452129554533,0.10512861198247495,0.007649813585523324
Updated Model,CART,12,0.033598045204642636,0.7857142857142857,0.9939491073323028,0.06444053895723491,0.8898593182696753,0.16171713311792038,0.00605089266769725
Static Model,SVM,7,0.09996170049789353,0.7229916897506925,0.9961717613491651,0.1756393001345895,0.9417727596397479,0.26793909134016636,0.0031847571260323043
Updated Model,SVM,7,0.07759927250682025,0.7091412742382271,0.9950811039702742,0.13989071038251366,0.9428395915649709,0.23354550368010502,0.003329985356278104
Static Model,SVM,8,0.23513753327417924,0.6339712918660287,0.9985052382929969,0.34304207119741104,0.9015625293041226,0.38552428169280983,0.002058582052716144
Updated Model,SVM,8,0.21060965954077593,0.6363636363636364,0.9983079002942398,0.31647828673408684,0.9132831136760938,0.3654757535825052,0.0022129695059644396
Static Model,SVM,9,0.2495741056218058,0.7009569377990431,0.9985505199973489,0.3680904522613065,0.9452179205567133,0.41772895093770296,0.0019964171354599795
Updated Model,SVM,9,0.23840520748576077,0.7009569377990431,0.9984712740727506,0.35579842137219186,0.9479171581564232,0.4082448360304142,0.0021445018694220895
Static Model,SVM,10,0.1420256111757858,0.6524064171122995,0.9986888397703344,0.23326959847036327,0.9223561874159336,0.30400319741841947,0.0018514593469700635
Updated Model,SVM,10,0.10991957104557641,0.6577540106951871,0.9982670450829857,0.18836140888208272,0.9100759967221026,0.2684254502081568,0.002253059983187546
Static Model,SVM,11,0.145475372279496,0.5746606334841629,0.9989363049259212,0.23217550274223034,0.9115547816548172,0.28877870345581436,0.0016040510488104552
Updated Model,SVM,11,0.10592885375494071,0.6063348416289592,0.9984576421425858,0.180349932705249,0.9069084560773308,0.25300168787002386,0.002076667782549433
Static Model,SVM,12,0.14361702127659576,0.5785714285714286,0.998973204813434,0.23011363636363635,0.9130844864607912,0.287917735056028,0.0015606278963700732
Updated Model,SVM,12,0.094662638469285,0.6714285714285714,0.9982097390197326,0.16593115622241836,0.9120283177206787,0.2516733254020144,0.002320431356458073
