Training Period,Testing Period,Training Error,Testing Error,Training Size,Testing Size
16,26,272,331,24525,26072
16,27,272,114,24525,21354
16,28,272,134,24525,20809
16,17,274,327,24525,23315
16,18,274,258,24525,43718
16,19,274,644,24525,25471
16,20,274,101,24525,21460
16,21,274,121,24525,18280
16,22,274,231,24525,20893
16,23,274,255,24525,24227
16,24,274,282,24525,24491
16,25,274,257,24525,20018
16,26,274,329,24525,26072
16,27,274,112,24525,21354
16,28,274,129,24525,20809
16,17,274,340,24525,23315
16,18,274,263,24525,43718
16,19,274,640,24525,25471
16,20,274,99,24525,21460
16,21,274,121,24525,18280
16,22,274,230,24525,20893
16,23,274,252,24525,24227
16,24,274,279,24525,24491
16,25,274,256,24525,20018
16,26,274,331,24525,26072
16,27,274,115,24525,21354
16,28,274,137,24525,20809
16,17,273,343,24525,23315
16,18,273,258,24525,43718
16,19,273,649,24525,25471
16,20,273,96,24525,21460
16,21,273,119,24525,18280
16,22,273,224,24525,20893
16,23,273,258,24525,24227
16,24,273,275,24525,24491
16,25,273,255,24525,20018
16,26,273,331,24525,26072
16,27,273,113,24525,21354
16,28,273,131,24525,20809
16,17,270,338,24525,23315
16,18,270,254,24525,43718
16,19,270,641,24525,25471
16,20,270,98,24525,21460
16,21,270,122,24525,18280
16,22,270,235,24525,20893
16,23,270,263,24525,24227
16,24,270,281,24525,24491
16,25,270,255,24525,20018
16,26,270,329,24525,26072
16,27,270,114,24525,21354
16,28,270,127,24525,20809
16,17,273,327,24525,23315
16,18,273,256,24525,43718
16,19,273,642,24525,25471
16,20,273,95,24525,21460
16,21,273,124,24525,18280
16,22,273,232,24525,20893
16,23,273,258,24525,24227
16,24,273,279,24525,24491
16,25,273,253,24525,20018
16,26,273,329,24525,26072
16,27,273,113,24525,21354
16,28,273,130,24525,20809
16,17,273,341,24525,23315
16,18,273,265,24525,43718
16,19,273,645,24525,25471
16,20,273,101,24525,21460
16,21,273,122,24525,18280
16,22,273,239,24525,20893
16,23,273,262,24525,24227
16,24,273,282,24525,24491
16,25,273,256,24525,20018
16,26,273,328,24525,26072
16,27,273,116,24525,21354
16,28,273,136,24525,20809
16,17,278,346,24525,23315
16,18,278,271,24525,43718
16,19,278,644,24525,25471
16,20,278,101,24525,21460
16,21,278,125,24525,18280
16,22,278,235,24525,20893
16,23,278,258,24525,24227
16,24,278,281,24525,24491
16,25,278,253,24525,20018
16,26,278,332,24525,26072
16,27,278,116,24525,21354
16,28,278,135,24525,20809
16,17,274,340,24525,23315
16,18,274,263,24525,43718
16,19,274,645,24525,25471
16,20,274,99,24525,21460
16,21,274,126,24525,18280
16,22,274,235,24525,20893
16,23,274,256,24525,24227
16,24,274,281,24525,24491
16,25,274,252,24525,20018
16,26,274,325,24525,26072
16,27,274,117,24525,21354
16,28,274,137,24525,20809
16,17,277,333,24525,23315
16,18,277,257,24525,43718
16,19,277,639,24525,25471
16,20,277,96,24525,21460
16,21,277,122,24525,18280
16,22,277,238,24525,20893
16,23,277,258,24525,24227
16,24,277,281,24525,24491
16,25,277,252,24525,20018
16,26,277,331,24525,26072
16,27,277,113,24525,21354
16,28,277,130,24525,20809
16,17,278,340,24525,23315
16,18,278,258,24525,43718
16,19,278,645,24525,25471
16,20,278,100,24525,21460
16,21,278,122,24525,18280
16,22,278,238,24525,20893
16,23,278,262,24525,24227
16,24,278,287,24525,24491
16,25,278,253,24525,20018
16,26,278,332,24525,26072
16,27,278,111,24525,21354
16,28,278,131,24525,20809
17,18,325,261,23315,43718
17,19,325,646,23315,25471
17,20,325,97,23315,21460
17,21,325,125,23315,18280
17,22,325,229,23315,20893
17,23,325,254,23315,24227
17,24,325,272,23315,24491
17,25,325,261,23315,20018
17,26,325,319,23315,26072
17,27,325,121,23315,21354
17,28,325,123,23315,20809
17,18,314,253,23315,43718
17,19,314,647,23315,25471
17,20,314,93,23315,21460
17,21,314,124,23315,18280
17,22,314,221,23315,20893
17,23,314,253,23315,24227
17,24,314,266,23315,24491
17,25,314,259,23315,20018
17,26,314,322,23315,26072
17,27,314,116,23315,21354
17,28,314,124,23315,20809
17,18,314,265,23315,43718
17,19,314,644,23315,25471
17,20,314,94,23315,21460
17,21,314,120,23315,18280
17,22,314,225,23315,20893
17,23,314,257,23315,24227
17,24,314,273,23315,24491
17,25,314,257,23315,20018
17,26,314,316,23315,26072
17,27,314,116,23315,21354
17,28,314,123,23315,20809
17,18,310,259,23315,43718
17,19,310,641,23315,25471
17,20,310,98,23315,21460
17,21,310,124,23315,18280
17,22,310,230,23315,20893
17,23,310,259,23315,24227
17,24,310,276,23315,24491
17,25,310,260,23315,20018
17,26,310,309,23315,26072
17,27,310,115,23315,21354
17,28,310,122,23315,20809
17,18,318,268,23315,43718
17,19,318,648,23315,25471
17,20,318,97,23315,21460
17,21,318,123,23315,18280
17,22,318,222,23315,20893
17,23,318,256,23315,24227
17,24,318,271,23315,24491
17,25,318,262,23315,20018
17,26,318,322,23315,26072
17,27,318,124,23315,21354
17,28,318,121,23315,20809
17,18,315,256,23315,43718
17,19,315,646,23315,25471
17,20,315,97,23315,21460
17,21,315,120,23315,18280
17,22,315,228,23315,20893
17,23,315,251,23315,24227
17,24,315,271,23315,24491
17,25,315,261,23315,20018
17,26,315,315,23315,26072
17,27,315,117,23315,21354
17,28,315,123,23315,20809
17,18,290,259,23315,43718
17,19,290,650,23315,25471
17,20,290,94,23315,21460
17,21,290,126,23315,18280
17,22,290,227,23315,20893
17,23,290,262,23315,24227
17,24,290,279,23315,24491
17,25,290,265,23315,20018
17,26,290,319,23315,26072
17,27,290,115,23315,21354
17,28,290,123,23315,20809
17,18,308,267,23315,43718
17,19,308,647,23315,25471
17,20,308,98,23315,21460
17,21,308,123,23315,18280
17,22,308,227,23315,20893
17,23,308,255,23315,24227
17,24,308,270,23315,24491
17,25,308,259,23315,20018
17,26,308,312,23315,26072
17,27,308,115,23315,21354
17,28,308,125,23315,20809
17,18,323,263,23315,43718
17,19,323,643,23315,25471
17,20,323,97,23315,21460
17,21,323,125,23315,18280
17,22,323,226,23315,20893
17,23,323,262,23315,24227
17,24,323,275,23315,24491
17,25,323,256,23315,20018
17,26,323,314,23315,26072
17,27,323,119,23315,21354
17,28,323,123,23315,20809
17,18,308,257,23315,43718
17,19,308,644,23315,25471
17,20,308,102,23315,21460
17,21,308,120,23315,18280
17,22,308,224,23315,20893
17,23,308,253,23315,24227
17,24,308,272,23315,24491
17,25,308,253,23315,20018
17,26,308,317,23315,26072
17,27,308,116,23315,21354
17,28,308,126,23315,20809
17,18,315,260,23315,43718
17,19,315,644,23315,25471
17,20,315,98,23315,21460
17,21,315,121,23315,18280
17,22,315,227,23315,20893
17,23,315,253,23315,24227
17,24,315,275,23315,24491
17,25,315,260,23315,20018
17,26,315,321,23315,26072
17,27,315,116,23315,21354
17,28,315,125,23315,20809
17,18,320,261,23315,43718
17,19,320,639,23315,25471
17,20,320,99,23315,21460
17,21,320,126,23315,18280
17,22,320,228,23315,20893
17,23,320,251,23315,24227
17,24,320,275,23315,24491
17,25,320,258,23315,20018
17,26,320,321,23315,26072
17,27,320,116,23315,21354
17,28,320,123,23315,20809
17,18,328,261,23315,43718
17,19,328,638,23315,25471
17,20,328,103,23315,21460
17,21,328,130,23315,18280
17,22,328,234,23315,20893
17,23,328,250,23315,24227
17,24,328,275,23315,24491
17,25,328,257,23315,20018
17,26,328,312,23315,26072
17,27,328,115,23315,21354
17,28,328,122,23315,20809
17,18,317,263,23315,43718
17,19,317,649,23315,25471
17,20,317,100,23315,21460
17,21,317,120,23315,18280
17,22,317,227,23315,20893
17,23,317,254,23315,24227
17,24,317,269,23315,24491
17,25,317,256,23315,20018
17,26,317,313,23315,26072
17,27,317,116,23315,21354
17,28,317,123,23315,20809
17,18,316,259,23315,43718
17,19,316,650,23315,25471
17,20,316,97,23315,21460
17,21,316,124,23315,18280
17,22,316,226,23315,20893
17,23,316,253,23315,24227
17,24,316,277,23315,24491
17,25,316,260,23315,20018
17,26,316,316,23315,26072
17,27,316,119,23315,21354
17,28,316,125,23315,20809
17,18,324,261,23315,43718
17,19,324,647,23315,25471
17,20,324,106,23315,21460
17,21,324,148,23315,18280
17,22,324,240,23315,20893
17,23,324,268,23315,24227
17,24,324,274,23315,24491
17,25,324,264,23315,20018
17,26,324,320,23315,26072
17,27,324,119,23315,21354
17,28,324,118,23315,20809
17,18,319,262,23315,43718
17,19,319,642,23315,25471
17,20,319,95,23315,21460
17,21,319,123,23315,18280
17,22,319,229,23315,20893
17,23,319,255,23315,24227
17,24,319,271,23315,24491
17,25,319,260,23315,20018
17,26,319,316,23315,26072
17,27,319,115,23315,21354
17,28,319,122,23315,20809
17,18,319,268,23315,43718
17,19,319,639,23315,25471
17,20,319,94,23315,21460
17,21,319,128,23315,18280
17,22,319,227,23315,20893
17,23,319,252,23315,24227
17,24,319,276,23315,24491
17,25,319,260,23315,20018
17,26,319,319,23315,26072
17,27,319,126,23315,21354
17,28,319,127,23315,20809
17,18,320,260,23315,43718
17,19,320,644,23315,25471
17,20,320,95,23315,21460
17,21,320,130,23315,18280
17,22,320,227,23315,20893
17,23,320,247,23315,24227
17,24,320,271,23315,24491
17,25,320,261,23315,20018
17,26,320,314,23315,26072
17,27,320,119,23315,21354
17,28,320,126,23315,20809
17,18,303,259,23315,43718
17,19,303,647,23315,25471
17,20,303,102,23315,21460
17,21,303,124,23315,18280
17,22,303,230,23315,20893
17,23,303,254,23315,24227
17,24,303,271,23315,24491
17,25,303,261,23315,20018
17,26,303,314,23315,26072
17,27,303,115,23315,21354
17,28,303,128,23315,20809
17,18,324,268,23315,43718
17,19,324,647,23315,25471
17,20,324,99,23315,21460
17,21,324,128,23315,18280
17,22,324,226,23315,20893
17,23,324,252,23315,24227
17,24,324,273,23315,24491
17,25,324,263,23315,20018
17,26,324,318,23315,26072
17,27,324,123,23315,21354
17,28,324,130,23315,20809
17,18,309,256,23315,43718
17,19,309,643,23315,25471
17,20,309,97,23315,21460
17,21,309,122,23315,18280
17,22,309,223,23315,20893
17,23,309,257,23315,24227
17,24,309,278,23315,24491
17,25,309,258,23315,20018
17,26,309,323,23315,26072
17,27,309,116,23315,21354
17,28,309,123,23315,20809
17,18,319,260,23315,43718
17,19,319,647,23315,25471
17,20,319,99,23315,21460
17,21,319,122,23315,18280
17,22,319,225,23315,20893
17,23,319,253,23315,24227
17,24,319,273,23315,24491
17,25,319,259,23315,20018
17,26,319,314,23315,26072
17,27,319,115,23315,21354
17,28,319,124,23315,20809
17,18,320,260,23315,43718
17,19,320,640,23315,25471
17,20,320,95,23315,21460
17,21,320,120,23315,18280
17,22,320,228,23315,20893
17,23,320,251,23315,24227
17,24,320,269,23315,24491
17,25,320,256,23315,20018
17,26,320,312,23315,26072
17,27,320,115,23315,21354
17,28,320,119,23315,20809
17,18,315,255,23315,43718
17,19,315,645,23315,25471
17,20,315,94,23315,21460
17,21,315,123,23315,18280
17,22,315,232,23315,20893
17,23,315,250,23315,24227
17,24,315,274,23315,24491
17,25,315,258,23315,20018
17,26,315,320,23315,26072
17,27,315,115,23315,21354
17,28,315,122,23315,20809
17,18,325,255,23315,43718
17,19,325,642,23315,25471
17,20,325,98,23315,21460
17,21,325,121,23315,18280
17,22,325,224,23315,20893
17,23,325,261,23315,24227
17,24,325,272,23315,24491
17,25,325,259,23315,20018
17,26,325,316,23315,26072
17,27,325,116,23315,21354
17,28,325,123,23315,20809
17,18,323,262,23315,43718
17,19,323,643,23315,25471
17,20,323,97,23315,21460
17,21,323,126,23315,18280
17,22,323,226,23315,20893
17,23,323,247,23315,24227
17,24,323,274,23315,24491
17,25,323,254,23315,20018
17,26,323,313,23315,26072
17,27,323,119,23315,21354
17,28,323,126,23315,20809
17,18,314,256,23315,43718
17,19,314,644,23315,25471
17,20,314,97,23315,21460
17,21,314,122,23315,18280
17,22,314,229,23315,20893
17,23,314,250,23315,24227
17,24,314,274,23315,24491
17,25,314,255,23315,20018
17,26,314,320,23315,26072
17,27,314,115,23315,21354
17,28,314,128,23315,20809
17,18,316,260,23315,43718
17,19,316,643,23315,25471
17,20,316,97,23315,21460
17,21,316,123,23315,18280
17,22,316,224,23315,20893
17,23,316,254,23315,24227
17,24,316,270,23315,24491
17,25,316,261,23315,20018
17,26,316,313,23315,26072
17,27,316,116,23315,21354
17,28,316,123,23315,20809
17,18,319,257,23315,43718
17,19,319,645,23315,25471
17,20,319,96,23315,21460
17,21,319,126,23315,18280
17,22,319,226,23315,20893
17,23,319,257,23315,24227
17,24,319,274,23315,24491
17,25,319,257,23315,20018
17,26,319,317,23315,26072
17,27,319,114,23315,21354
17,28,319,125,23315,20809
17,18,314,267,23315,43718
17,19,314,644,23315,25471
17,20,314,100,23315,21460
17,21,314,125,23315,18280
17,22,314,228,23315,20893
17,23,314,261,23315,24227
17,24,314,273,23315,24491
17,25,314,260,23315,20018
17,26,314,316,23315,26072
17,27,314,115,23315,21354
17,28,314,126,23315,20809
17,18,317,261,23315,43718
17,19,317,645,23315,25471
17,20,317,99,23315,21460
17,21,317,127,23315,18280
17,22,317,226,23315,20893
17,23,317,260,23315,24227
17,24,317,276,23315,24491
17,25,317,259,23315,20018
17,26,317,317,23315,26072
17,27,317,117,23315,21354
17,28,317,126,23315,20809
17,18,309,263,23315,43718
17,19,309,646,23315,25471
17,20,309,100,23315,21460
17,21,309,121,23315,18280
17,22,309,227,23315,20893
17,23,309,257,23315,24227
17,24,309,272,23315,24491
17,25,309,261,23315,20018
17,26,309,318,23315,26072
17,27,309,120,23315,21354
17,28,309,123,23315,20809
17,18,318,265,23315,43718
17,19,318,648,23315,25471
17,20,318,101,23315,21460
17,21,318,118,23315,18280
17,22,318,228,23315,20893
17,23,318,258,23315,24227
17,24,318,270,23315,24491
17,25,318,263,23315,20018
17,26,318,316,23315,26072
17,27,318,122,23315,21354
17,28,318,125,23315,20809
17,18,322,256,23315,43718
17,19,322,650,23315,25471
17,20,322,96,23315,21460
17,21,322,119,23315,18280
17,22,322,228,23315,20893
17,23,322,257,23315,24227
17,24,322,273,23315,24491
17,25,322,259,23315,20018
17,26,322,315,23315,26072
17,27,322,115,23315,21354
17,28,322,122,23315,20809
17,18,319,260,23315,43718
17,19,319,643,23315,25471
17,20,319,94,23315,21460
17,21,319,118,23315,18280
17,22,319,223,23315,20893
17,23,319,255,23315,24227
17,24,319,269,23315,24491
17,25,319,258,23315,20018
17,26,319,310,23315,26072
17,27,319,116,23315,21354
17,28,319,118,23315,20809
17,18,316,268,23315,43718
17,19,316,646,23315,25471
17,20,316,98,23315,21460
17,21,316,121,23315,18280
17,22,316,222,23315,20893
17,23,316,259,23315,24227
17,24,316,271,23315,24491
17,25,316,260,23315,20018
17,26,316,314,23315,26072
17,27,316,116,23315,21354
17,28,316,124,23315,20809
17,18,317,258,23315,43718
17,19,317,644,23315,25471
17,20,317,95,23315,21460
17,21,317,126,23315,18280
17,22,317,225,23315,20893
17,23,317,252,23315,24227
17,24,317,269,23315,24491
17,25,317,256,23315,20018
17,26,317,314,23315,26072
17,27,317,119,23315,21354
17,28,317,125,23315,20809
17,18,317,265,23315,43718
17,19,317,645,23315,25471
17,20,317,100,23315,21460
17,21,317,125,23315,18280
17,22,317,229,23315,20893
17,23,317,260,23315,24227
17,24,317,277,23315,24491
17,25,317,262,23315,20018
17,26,317,313,23315,26072
17,27,317,116,23315,21354
17,28,317,126,23315,20809
17,18,323,254,23315,43718
17,19,323,648,23315,25471
17,20,323,97,23315,21460
17,21,323,123,23315,18280
17,22,323,223,23315,20893
17,23,323,251,23315,24227
17,24,323,275,23315,24491
17,25,323,260,23315,20018
17,26,323,313,23315,26072
17,27,323,115,23315,21354
17,28,323,123,23315,20809
17,18,314,258,23315,43718
17,19,314,641,23315,25471
17,20,314,100,23315,21460
17,21,314,122,23315,18280
17,22,314,225,23315,20893
17,23,314,250,23315,24227
17,24,314,274,23315,24491
17,25,314,261,23315,20018
17,26,314,321,23315,26072
17,27,314,118,23315,21354
17,28,314,126,23315,20809
17,18,320,268,23315,43718
17,19,320,648,23315,25471
17,20,320,100,23315,21460
17,21,320,123,23315,18280
17,22,320,232,23315,20893
17,23,320,262,23315,24227
17,24,320,274,23315,24491
17,25,320,257,23315,20018
17,26,320,314,23315,26072
17,27,320,119,23315,21354
17,28,320,120,23315,20809
17,18,312,265,23315,43718
17,19,312,648,23315,25471
17,20,312,103,23315,21460
17,21,312,132,23315,18280
17,22,312,228,23315,20893
17,23,312,258,23315,24227
17,24,312,269,23315,24491
17,25,312,258,23315,20018
17,26,312,316,23315,26072
17,27,312,119,23315,21354
17,28,312,125,23315,20809
17,18,318,258,23315,43718
17,19,318,636,23315,25471
17,20,318,102,23315,21460
17,21,318,121,23315,18280
17,22,318,226,23315,20893
17,23,318,253,23315,24227
17,24,318,268,23315,24491
17,25,318,257,23315,20018
17,26,318,321,23315,26072
17,27,318,118,23315,21354
17,28,318,123,23315,20809
17,18,323,259,23315,43718
17,19,323,639,23315,25471
17,20,323,100,23315,21460
17,21,323,121,23315,18280
17,22,323,226,23315,20893
17,23,323,259,23315,24227
17,24,323,274,23315,24491
17,25,323,260,23315,20018
17,26,323,316,23315,26072
17,27,323,119,23315,21354
17,28,323,126,23315,20809
17,18,321,262,23315,43718
17,19,321,645,23315,25471
17,20,321,94,23315,21460
17,21,321,125,23315,18280
17,22,321,230,23315,20893
17,23,321,262,23315,24227
17,24,321,270,23315,24491
17,25,321,262,23315,20018
17,26,321,311,23315,26072
17,27,321,113,23315,21354
17,28,321,124,23315,20809
17,18,322,258,23315,43718
17,19,322,646,23315,25471
17,20,322,99,23315,21460
17,21,322,123,23315,18280
17,22,322,231,23315,20893
17,23,322,256,23315,24227
17,24,322,275,23315,24491
17,25,322,254,23315,20018
17,26,322,314,23315,26072
17,27,322,116,23315,21354
17,28,322,126,23315,20809
17,18,320,260,23315,43718
17,19,320,640,23315,25471
17,20,320,93,23315,21460
17,21,320,124,23315,18280
17,22,320,228,23315,20893
17,23,320,248,23315,24227
17,24,320,272,23315,24491
17,25,320,257,23315,20018
17,26,320,315,23315,26072
17,27,320,116,23315,21354
17,28,320,124,23315,20809
17,18,305,264,23315,43718
17,19,305,642,23315,25471
17,20,305,100,23315,21460
17,21,305,116,23315,18280
17,22,305,226,23315,20893
17,23,305,255,23315,24227
17,24,305,276,23315,24491
17,25,305,259,23315,20018
17,26,305,321,23315,26072
17,27,305,120,23315,21354
17,28,305,127,23315,20809
17,18,310,260,23315,43718
17,19,310,646,23315,25471
17,20,310,97,23315,21460
17,21,310,124,23315,18280
17,22,310,226,23315,20893
17,23,310,255,23315,24227
17,24,310,282,23315,24491
17,25,310,258,23315,20018
17,26,310,314,23315,26072
17,27,310,115,23315,21354
17,28,310,118,23315,20809
17,18,327,266,23315,43718
17,19,327,643,23315,25471
17,20,327,97,23315,21460
17,21,327,126,23315,18280
17,22,327,228,23315,20893
17,23,327,263,23315,24227
17,24,327,274,23315,24491
17,25,327,258,23315,20018
17,26,327,318,23315,26072
17,27,327,118,23315,21354
17,28,327,128,23315,20809
17,18,310,255,23315,43718
17,19,310,651,23315,25471
17,20,310,97,23315,21460
17,21,310,124,23315,18280
17,22,310,225,23315,20893
17,23,310,262,23315,24227
17,24,310,278,23315,24491
17,25,310,259,23315,20018
17,26,310,319,23315,26072
17,27,310,115,23315,21354
17,28,310,125,23315,20809
17,18,313,261,23315,43718
17,19,313,645,23315,25471
17,20,313,95,23315,21460
17,21,313,123,23315,18280
17,22,313,226,23315,20893
17,23,313,251,23315,24227
17,24,313,267,23315,24491
17,25,313,260,23315,20018
17,26,313,314,23315,26072
17,27,313,118,23315,21354
17,28,313,123,23315,20809
17,18,316,263,23315,43718
17,19,316,650,23315,25471
17,20,316,99,23315,21460
17,21,316,129,23315,18280
17,22,316,227,23315,20893
17,23,316,270,23315,24227
17,24,316,271,23315,24491
17,25,316,259,23315,20018
17,26,316,318,23315,26072
17,27,316,117,23315,21354
17,28,316,127,23315,20809
17,18,318,263,23315,43718
17,19,318,645,23315,25471
17,20,318,98,23315,21460
17,21,318,122,23315,18280
17,22,318,226,23315,20893
17,23,318,250,23315,24227
17,24,318,266,23315,24491
17,25,318,256,23315,20018
17,26,318,312,23315,26072
17,27,318,116,23315,21354
17,28,318,124,23315,20809
17,18,311,262,23315,43718
17,19,311,640,23315,25471
17,20,311,98,23315,21460
17,21,311,122,23315,18280
17,22,311,228,23315,20893
17,23,311,253,23315,24227
17,24,311,276,23315,24491
17,25,311,261,23315,20018
17,26,311,318,23315,26072
17,27,311,122,23315,21354
